raw_comment,tokenized_comment,label
Tikait doesn't want to go back as he wants to shine his politics. If any bidy has done crime be a farmer or any body else has to prosucuted as per law. Will any private bidy buy on MSP ? Kissans will get ruined,tikait do not want to go back a he want to shine his politics if any bidy have do crime be a farmer or any body else have to prosucuted a per law will any private bidy buy on msp kissans will get ruin,3
"Mandis are beneficial to only the arathiyas and the middle men, not the farmers.",mandis be beneficial to only the arathiyas and the middle men not the farmer,3
The people who dislike this video they don't know the pain of a farmer.,the people who dislike this video they do not know the pain of a farmer,3
Iska mtlb farmers already acha profit generate krre h en mandis k through??......to fir kyu farmers gareebi or loss m hote h hmesha....,iska mtlb farmer already acha profit generate krre h en mandis k through to fir kyu farmer gareebi or loss m hote h hmesha,3
"So Ma'am according to you, would these act(bills) will benefit the farmers???",so ma be accord to you would these act bill will benefit the farmer,3
Finally someone talking real pain points in the bills... Tired of hearing about MSP and Land Grabbing.. these are real pain points in the bills and farmers and genral public should support on these only.. I am not supporting 26th January incident... I strongly condemn them.,finally someone talk real pain point in the bill tire of hear about msp and land grab these be real pain point in the bill and farmer and genral public should support on these only i be not support 26th january incident i strongly condemn them,3
"Can't trust this man. He say something and does something else. Beware my dear farmers! Jai Jawan, Jai kisan!",ca not trust this man he say something and do something else beware my dear farmer jai jawan jai kisan,3
"Election -Jeevi Sarkar, sirf election ki bhasha samajta hai ",election jeevi sarkar sirf election ki bhasha samajta hai,3
"Lies Modi lie, he is. Great ACTOR ,  Modi will not take this three lows. Playing games.  BJP and RSS playing game. BJP hataw. Mulak bchaw.",lie modi lie he be great actor modi will not take this three low play game bjp and rss play game bjp hataw mulak bchaw,3
"And I support this law, but this is not right time for implementation because of lack of awareness among farmers . Government should start some courses for farmers and educate them how to improve in their skills and manufacture some products at home",and i support this law but this be not right time for implementation because of lack of awareness among farmer government should start some course for farmer and educate them how to improve in their skill and manufacture some product at home,3
Traders when have to buy will buy from plaes where its available at cheaper prices be ti from other  countries and our farmers will suffer when traders dont buy from them . Think of the chines products that have infested indian stores in all sextors bcause of the congress free trade policy by great ,trader when have to buy will buy from plaes where it available at cheap price be ti from other country and our farmer will suffer when trader dont buy from them think of the chine product that have infest indian store in all sextors bcause of the congress free trade policy by great,3
"Congratulations, & best wishes to all the Farmers ",congratulation best wish to all the farmer,3
Now these farmers should also supports protest in Canada as emergency is imposed their.,now these farmer should also support protest in canada a emergency be impose their,3
"Arvind Sir, thank you, *Delhi* is the only Indian city in top 100 Best cities in the world .We all know why the Godi media and Indian politicians in the centre opposing you never spoke about this.  But the aware youth sees everything . I'm from Bengal and I support you ... I'm proud of the Delhi'tes",arvind sir thank you delhi be the only indian city in top 100 best city in the world we all know why the godi medium and indian politician in the centre oppose you never speak about this but the aware youth see everything i m from bengal and i support you i m proud of the delhi te,3
Many Big farmers in India have bonded labourers in their field and they are talking about rights. Hypocrisy.,many big farmer in india have bond labourer in their field and they be talk about right hypocrisy,3
"These new laws are modelled like that in US. And guess what, most of the agriculture there is controlled by a handful of corporates in the US. If these laws are allowed to exist, then the same will happen in India as well. Farmers will lose their land and livelihood.",these new law be model like that in u and guess what most of the agriculture there be control by a handful of corporates in the u if these law be allow to exist then the same will happen in india as well farmer will lose their land and livelihood,3
Let's hope the so called farmers may leave the Delhi boarders,let be hope the so called farmer may leave the delhi boarder,3
"Gist of all farm bills, the concept of rich and poor state is new for me,",gist of all farm bill the concept of rich and poor state be new for me,3
It was great idea to liberaze the agriculture in India but ofc Punjabi people dont want to go forward and they are just scared of competition in the free market. I hope Prime Minister Modi ji will finally fully liberaze Indian market but he needs time and even this people which dont udenstand how go,it be great idea to liberaze the agriculture in india but ofc punjabi people dont want to go forward and they be just scar of competition in the free market i hope prime minister modi ji will finally fully liberaze indian market but he need time and even this people which dont udenstand how go,3
Even after independence in our own country farmers have to face a lot and sacrifice a lot. Still they never leave their duty and provide what they can. It's government responsibility to respect them. If it's same then we're still not independent country.,even after independence in our own country farmer have to face a lot and sacrifice a lot still they never leave their duty and provide what they can it be government responsibility to respect them if it be same then we be still not independent country,3
Only discussed Selective issues which are in favour of so called farmers. The laws have many good provisions as well. I think issues should be discussed holistically free from bias to any stakeholder.,only discussed selective issue which be in favour of so call farmer the law have many good provision a well i think issue should be discuss holistically free from bias to any stakeholder,3
if they are farmers then they can do a negotiate with the government to finish the protest.,if they be farmer then they can do a negotiate with the government to finish the protest,3
"I agree with most of your videos and content but farm laws were not that exploiting in nature there were provisions for farmers appeal, land can never be ceased in the contracts. Farmers form largest voting section I don't think govt is that dumb that it would let it's DM who are point of appeal to ",i agree with most of your video and content but farm law be not that exploit in nature there be provision for farmer appeal land can never be cease in the contract farmer form large voting section i do not think govt be that dumb that it would let it be dm who be point of appeal to,3
It is heinous act by government to provoke farmers to show violence while they have been protesting peacefully for almost more than 50 days. They do their best to provide food to each and everyone but their own country leaders don't listen their voice.,it be heinous act by government to provoke farmer to show violence while they have be protest peacefully for almost more than 50 day they do their best to provide food to each and everyone but their own country leader do not listen their voice,3
"He is wrong at 8.50, even b4 the bill farmers can store (traders cannot store ). But not in my knowledge any farmer wants to play the waiting game except for giant players in farming. All small farmers have taken loan from unorganized sector . farmers wont even wait for one day once the harvest is r",he be wrong at 8 50 even b4 the bill farmer can store trader can not store but not in my knowledge any farmer want to play the wait game except for giant player in farm all small farmer have take loan from unorganized sector farmer wont even wait for one day once the harvest be r,3
These farm bills take away the farmer's right to appeal or go to a Court. That gives one idea about these farm bills.,these farm bill take away the farmer be right to appeal or go to a court that give one idea about these farm bill,3
Now indian farmers could earn equaivalent to American farmers now ,now indian farmer could earn equaivalent to american farmer now,3
"And CG out of picture, The farmers will be liable to enter into contracts with the big players succumbing to their terms.",and cg out of picture the farmer will be liable to enter into contract with the big player succumb to their term,3
These are rich wealthy land owners and middle men who are posing as poor farmers,these be rich wealthy land owner and middle men who be pose a poor farmer,3
"Once the farmer is economically destroyed, the next target will be the common man (middle class). So no matter what may be we have to support the farmers.",once the farmer be economically destroy the next target will be the common man middle class so no matter what may be we have to support the farmer,3
We should take inspiration from farmers and be prepared for 2023 polls...lets show what happens when you try do jhumla with public..,we should take inspiration from farmer and be prepare for 2023 poll let show what happen when you try do jhumla with public,3
1. How middlemen are not paying less to farmers and selling high in the market now?,1 how middleman be not pay less to farmer and sell high in the market now,3
Save Farmers Save Food Save Humanity,save farmer save food save humanity,3
Do u know about Middle men Or brokers who are only getting rich from 74 years though original farmers are getting poorer & thousands of them committing suicide. These laws are there to give direct benefits to original Farmers who are basically ilitrate & Not to these so called rich & fake protestors,do u know about middle men or broker who be only get rich from 74 year though original farmer be get poor thousand of them commit suicide these law be there to give direct benefit to original farmer who be basically ilitrate not to these so call rich fake protestors,3
They are not farmer they are Goons .,they be not farmer they be goon,3
"Hey Trevor , I am from India and the condition here is pathetic. I'm so thankful to you for taking this topic but We need more support. Please ",hey trevor i be from india and the condition here be pathetic i m so thankful to you for take this topic but we need more support please,3
"The entire argument is based on the assumption that govt is abolishing msp, which is a fake news. It's not their in the bill. So if at all this bill does anything it gives more options to the farmers, get more flexibility on top of the existing infrastructure.",the entire argument be base on the assumption that govt be abolish msp which be a fake news it be not their in the bill so if at all this bill do anything it give more option to the farmer get more flexibility on top of the exist infrastructure,3
A bill should be to help farmers and remove all middlemen  one farmer to retailer or wholesaler to consumer ,a bill should be to help farmer and remove all middleman one farmer to retailer or wholesaler to consumer,3
"Sorry se kaam nhi chalega modi ji... Compensate the farmers in the form of income,  increased legal MSP, more markets expansion for farming products and free health and education facilities to small & medium farmers and for the loss  they have been through since the last one year.....stop being a hy",sorry se kaam nhi chalega modi ji compensate the farmer in the form of income increase legal msp more market expansion for farm product and free health and education facility to small medium farmer and for the loss they have be through since the last one year stop be a hy,3
worst case ending: we'd be seeing documentaries about how Punjab was once this agricultural heart land of India. Greed is destroying humanity.,bad case end we d be see documentary about how punjab be once this agricultural heart land of india greed be destroy humanity,3
MSP is being fixed by the government not by the APMC. Farmers will still enjoy MSP and APMC if they so wish. The most rewarding thing is that they would be liberated from the clutches of middle men.,msp be be fix by the government not by the apmc farmer will still enjoy msp and apmc if they so wish the most rewarding thing be that they would be liberate from the clutch of middle men,3
Change your headline it's not Indian farmers it's Punjab farmers,change your headline it be not indian farmer it be punjab farmer,3
Power of democracy at it's best...no political party or leader is above its voters...hats off to farmers...brave people,power of democracy at it be best no political party or leader be above it voter hat off to farmer brave people,3
Till Date nobody explain briefly what is benefit of Farmers from these laws and what is loss . We can do protest nobody is going to stop but doing public property damage-- NO way -- We need very strong law against mob who did this . suppose if your car / motorcycle they damage who is going to pay. D,till date nobody explain briefly what be benefit of farmer from these law and what be loss we can do protest nobody be go to stop but do public property damage no way we need very strong law against mob who do this suppose if your car motorcycle they damage who be go to pay d,3
"UP elections pressure,bjp can go any way to win elections,",up election pressure bjp can go any way to win election,3
"Lakhimpur mowing down of farmers by heavy vehicles is highly condemnable. Very heinous & horrific crime of BJP inspired by the vehicle-ramming attacks strategy used by global terrorists in Western countries after 9/11 & Iraq, Syria wars, especially by ISIS.",lakhimpur mow down of farmer by heavy vehicle be highly condemnable very heinous horrific crime of bjp inspire by the vehicle ram attack strategy use by global terrorist in western country after 9 11 iraq syria war especially by isi,3
even the punjab CM accepts that the farmers protest has been hijacked by pro-khalistanis and pro-pakistanis... period.,even the punjab cm accept that the farmer protest have be hijack by pro khalistanis and pro pakistani period,3
"Unless it's an emergency like war or natural disaster, the commodities can be hoarded and create an artificial demand to help monopoly corporates ?? I think, the farmers are smart, that's why they're fighting for their better future. Farming sector is heavily dependent on climate conditions and envi",unless it be an emergency like war or natural disaster the commodity can be hoard and create an artificial demand to help monopoly corporates i think the farmer be smart that be why they be fight for their good future farm sector be heavily dependent on climate condition and envi,3
"Not Indian farmers mostly they are from Punjab and Haryana, most of them are Sikhs...",not indian farmer mostly they be from punjab and haryana most of them be sikhs,3
This is the true face of Indian Government. This is how justice is provided. Indian farmers have been protesting for a year and they're not even paying any attention to them. SHAME ON BJP. SHAME ON INDIAN DEMOCRACY ,this be the true face of indian government this be how justice be provide indian farmer have be protest for a year and they be not even pay any attention to them shame on bjp shame on indian democracy,3
For Bill 2: Contract farming has been prevailing for long time in India now right. So what is the difference this bill is introducing?,for bill 2 contract farming have be prevail for long time in india now right so what be the difference this bill be introduce,3
"This video is not neutral, you are a farmer supporter, look at what Modi ji said, he was so humble and composed.",this video be not neutral you be a farmer supporter look at what modi ji say he be so humble and compose,3
"Earlier politicians used to be traitors...and farmers used to be heroes.....after 2014 farmers become traitors and politicians become heroes (saints)...earlier there was a slogan jai jawan jai kisaan""...now a days slogan is jai modi jai yogi"" ",earlier politician use to be traitor and farmer use to be hero after 2014 farmer become traitor and politician become hero saint earlier there be a slogan jai jawan jai kisaan now a day slogan be jai modi jai yogi,3
Wow! Our BJP government pass 15 Bills in 2 days and all the opposition was absent  and it is totally undemocratic ,wow our bjp government pas 15 bill in 2 day and all the opposition be absent and it be totally undemocratic,3
Aware farmers are been labelled Anti Social.,aware farmer be be labelled anti social,3
Rioters and brokers won. Nation and poor farmers failed.,rioter and broker win nation and poor farmer fail,3
Why should only indian farmers have all the fun!!!,why should only indian farmer have all the fun,3
"Someone share this to Amit badhana, elvish Yadav and lakshay. They are against farmers calling them bad words.",someone share this to amit badhana elvish yadav and lakshay they be against farmer call them bad word,3
"If farmers can sell directly and farmers are given freedom, then that means the people who are protesting are the middleman or the agents.. then all this protests is for this agents or middleman in the name of farmers, as it's easy to gain sympathy over farmers name",if farmer can sell directly and farmer be give freedom then that mean the people who be protest be the middleman or the agent then all this protest be for this agent or middleman in the name of farmer a it be easy to gain sympathy over farmer name,3
- why do you think farmers don't want to go to supreme Court?,why do you think farmer do not want to go to supreme court,3
All the more the farmers create more air pollution by burning the stubble every year why dont these educated,all the more the farmer create more air pollution by burn the stubble every year why dont these educate,3
"Modi is very cunning, he will pass law of on nation one election and tremendously reduce power of voters. EVM can always be tempered.",modi be very cunning he will pass law of on nation one election and tremendously reduce power of voter evm can always be temper,3
Dont just say loopholes!! Please elaborate them!! As you elaborated the so called benefits of the bill!! Looks like you being biased!! And bending towards government side!! Are you the new kind of IT cell deployed buy the BJP?,dont just say loophole please elaborate them a you elaborate the so called benefit of the bill look like you be bias and bend towards government side be you the new kind of it cell deploy buy the bjp,3
Even i was with the farmers till december with all my heart but when the protest gone violent we really hate the punjabi farmers,even i be with the farmer till december with all my heart but when the protest go violent we really hate the punjabi farmer,3
I hope that farmers in india and pakistan both get their rights becuase they deserve it,i hope that farmer in india and pakistan both get their right becuase they deserve it,3
"But in farmer protest, BJP, RSS could not use muslim, christian, congress to suppress them. They did use anti national, khalistan, but still the farmers were hindus, so BJP had to back out, esp UP and Punjab elections.",but in farmer protest bjp r could not use muslim christian congress to suppress them they do use anti national khalistan but still the farmer be hindu so bjp have to back out esp up and punjab election,3
after listening to this whole video. I came to the conclusion that farmers lost too much.,after listen to this whole video i come to the conclusion that farmer lose too much,3
I m son of farmer from a village of punjab ..,i m son of farmer from a village of punjab,3
The best video I have come across regarding Farm bills. No propaganda just content and facts.    I am an engineer . I am not even preparing for IAS but love watching informational videos .You got a new student today sir .,the best video i have come across regard farm bill no propaganda just content and fact i be an engineer i be not even prepare for ia but love watch informational video you get a new student today sir,3
Are the farmers from PUNJAB ONLY IMPORTANT?,be the farmer from punjab only important,3
Farmers could be given facility to store in Public warehouses and be given NWRs.... they may use these NWRs in banks to get price at current rate... if they want they may get back NWRs if they pay back interest to bank.... ab jo cheej bhech rhe thae usko mortgage kr do.... price shoot krta hn toh NW,farmer could be give facility to store in public warehouse and be give nwrs they may use these nwrs in bank to get price at current rate if they want they may get back nwrs if they pay back interest to bank ab jo cheej bhech rhe thae usko mortgage kr do price shoot krta hn toh nw,3
"As a son of a Chinese farmer, you have my support. Farmers should be respected, we are Not social liability but greatest producer producer",a a son of a chinese farmer you have my support farmer should be respect we be not social liability but great producer producer,3
Still ...A farmer life always being a farming life..,still a farmer life always be a farming life,3
"Govt is saying ""free market"", farmer are not required to pay any cess to mandis they can sell crops outside mandis wherever they want. But the fact is always the buyer pays the cess , farmers Will never pay.",govt be say free market farmer be not require to pay any ce to mandis they can sell crop outside mandis wherever they want but the fact be always the buyer pay the ce farmer will never pay,3
"When you dont listen to your people or give them some kind of positive feedback,  people are bound to lose patience. However in this regard, I suspect some troublemaking hooligans were paid to incite the protesters by becoming violent. I wish our leaders behaved in a more responsible manner. Ofcours",when you dont listen to your people or give them some kind of positive feedback people be bind to lose patience however in this regard i suspect some troublemaking hooligan be pay to incite the protester by become violent i wish our leader behave in a more responsible manner ofcours,3
Under this arrogant modi govt we didn't get justice for murdering  justice loya how can we expect justice in this innocent murdering of farmers.,under this arrogant modi govt we do not get justice for murder justice loya how can we expect justice in this innocent murdering of farmer,3
2. If every farmer would just grow MSP crops then any suggestions on problems that may create agricultural imbalance in the country and problems of the other non MSP crop farmers.,2 if every farmer would just grow msp crop then any suggestion on problem that may create agricultural imbalance in the country and problem of the other non msp crop farmer,3
"I din't get it.. there are farmers all over the country, but why the problem persists only for punjabi farmers?? please explain..",i di not get it there be farmer all over the country but why the problem persist only for punjabi farmer please explain,3
But I have a question in my mind the question is that how a poor farmer can stay away from his/her for so long time of more than 1 and half years ? ( I ma not a supporter of modi) . And as of I think there are only about 2500 to 5000 farmers are there in protest from past few months. And is it not p,but i have a question in my mind the question be that how a poor farmer can stay away from his her for so long time of more than 1 and half year i ma not a supporter of modi and a of i think there be only about 2500 to 5000 farmer be there in protest from past few month and be it not p,3
"These outsiders should understand Indian's Population is 140 billion protest, marriage, travel etc whatever happens, it will always b big, atleast India has overcome covid crisis unlike many western bullies ( BBC, Washington post, New York times, AL Jazeera )",these outsider should understand indian be population be 140 billion protest marriage travel etc whatever happen it will always b big atleast india have overcome covid crisis unlike many western bully bbc washington post new york time al jazeera,3
"One more thing u mentioned that now farmers can sell their products in other states too, before farm bills they were also allowed to sell their products in other states except APMC.......u are twisting the fact that they can sell anywhere but reality is that more than 70% famrers have only hectare l",one more thing u mention that now farmer can sell their product in other state too before farm bill they be also allow to sell their product in other state except apmc u be twist the fact that they can sell anywhere but reality be that more than 70 famrers have only hectare l,3
Yeh fake officer ku drma kar rha ha muje ni lgta tum kisan k bete ho jab thy tab reiligious aor is trah k farmer act ni bntey thy,yeh fake officer ku drma kar rha ha muje ni lgta tum kisan k bete ho jab thy tab reiligious aor be trah k farmer act ni bntey thy,3
"I want to thank to those media who supported farmers including Akash,Dhruv,NDTV(specially Ravish),the wire etc.",i want to thank to those medium who support farmer include akash dhruv ndtv specially ravish the wire etc,3
This is 2021 criminals dont get punishment in india if you are from bollywood and bjp,this be 2021 criminal dont get punishment in india if you be from bollywood and bjp,3
Farmers were never bound to sell to APMC. The farmers know that APMC & MSP option will disappear soon.,farmer be never bind to sell to apmc the farmer know that apmc msp option will disappear soon,3
"We respect our farmer's struggle and support it.  Our support to the media that is covering the struggle of true induan farmers. It makes no difference to farmers of weather, rain, cold, heat, to bend the country rules.",we respect our farmer be struggle and support it our support to the medium that be cover the struggle of true induan farmer it make no difference to farmer of weather rain cold heat to bend the country rule,3
The two things that speaks the truth in India is Supreme Court and some intelligent people of India who know that  what the BJP is doing.,the two thing that speak the truth in india be supreme court and some intelligent people of india who know that what the bjp be do,3
"India belongs to the people of India, it's farmers,it's common man and not to four Gujaratis that is ambani, Adani,modi,amit shah...",india belongs to the people of india it be farmer it be common man and not to four gujarati that be ambani adani modi amit shah,3
Farmers' rights should be the top priority of the government. But are the real farmers aware about the benefits of the new Farmers' Law  or they are just carried away the propaganda of people with self interest ?,farmer right should be the top priority of the government but be the real farmer aware about the benefit of the new farmer law or they be just carry away the propaganda of people with self interest,3
   MSP & APMC            ,msp apmc,3
"They had to do this BJPs graph after Punjab & Haryana in UP was declining, plus recent loss in Lok Sabha seats in HP",they have to do this bjps graph after punjab haryana in up be decline plus recent loss in lok sabha seat in hp,3
Punjab and Haryana society hempring too much due to farmar bill that's why they are oppsosing.,punjab and haryana society hempring too much due to farmar bill that be why they be oppsosing,3
"2. On the basis of quality they may decrease produce value and farmer is not capable to fight in any court, so who will help them.",2 on the basis of quality they may decrease produce value and farmer be not capable to fight in any court so who will help them,3
Telling people it is not 'ahankar' broken but 'vinmrata' of Modiji ,tell people it be not ahankar broken but vinmrata of modiji,3
"Myself I am Commerce Graduate & also from PEASANT Family,but since 4 years i have been Trying to Get APMC TRADER LICENSE yet i DIDN'T get it cause...i am not FAVOUR to APMC DIRECTOR'S ,CHAIRMAN'S , MONEY LENDER'S, SYNDICATE BUSINESS TYPE &  POLITICAL PARTIES.... yes! I am from  Andhrapradesh my stat",myself i be commerce graduate also from peasant family but since 4 year i have be try to get apmc trader license yet i didn t get it cause i be not favour to apmc director s chairman s money lender s syndicate business type political party yes i be from andhrapradesh my stat,3
The bill has to be looked wholidtically and not individually.  I am sure if you look at them they give a negative picture. For example: onion is in high demand and farmers now get a chance to sell them in a market they get better price either to companies or middle men. Initially the middlemen were ,the bill have to be look wholidtically and not individually i be sure if you look at them they give a negative picture for example onion be in high demand and farmer now get a chance to sell them in a market they get good price either to company or middle men initially the middleman be,3
Salute to farmers,salute to farmer,3
Msp on contract farming,msp on contract farming,3
Oh come on ! Its not farmers' winning but Mota bhai's new agenda for something big,oh come on it not farmer win but mota bhai be new agenda for something big,3
Congress blames that train was a BJP supporter it didnt stop on seeing farmers,congress blame that train be a bjp supporter it didnt stop on see farmer,3
Farmers bills are uselessssssssssss,farmer bill be uselessssssssssss,3
Modi should be thrown out of power immediately.,modi should be throw out of power immediately,3
"This Highway is not Blocked by Farmers, they are stopped by the government for entering Indias Capital Delhi. Please correct your fact Vox.",this highway be not block by farmer they be stop by the government for enter indias capital delhi please correct your fact vox,3
"More fun Fact- less than 6% farmers get the price of MSP and that too big farmers only and majorly if they sell wheat or rice, rest 21crops aren't even procured by government at large scale.",more fun fact less than 6 farmer get the price of msp and that too big farmer only and majorly if they sell wheat or rice rest 21crops be not even procure by government at large scale,3
Baghel kept provoking the farmers to protest but Farmers of Chhattisgarh didn't..,baghel keep provoke the farmer to protest but farmer of chhattisgarh do not,3
Most of facts you missed man. You forgot to mention which state farmer protesting. You should research more about the topic.,most of fact you miss man you forget to mention which state farmer protest you should research more about the topic,3
Farmers with weapons they should be jailed,farmer with weapon they should be jail,3
Wonderful act to enrich the farmers and boot out the brokers.,wonderful act to enrich the farmer and boot out the broker,3
I'm from a farmer family based in Gujarat.... I was lucky I got a chance to study in Canada and also explore other countries around the world.... Farmers in western countries are making millions and they work through a system that Indian government want's to implement.,i m from a farmer family base in gujarat i be lucky i get a chance to study in canada and also explore other country around the world farmer in western country be make million and they work through a system that indian government want be to implement,3
*Means now any body can protest and indian government might also pardon the terrorists in future* ,mean now any body can protest and indian government might also pardon the terrorist in future,3
"I m concerned that media and these liberals are dragging India back to the dark times of Congress rule. It sad to see indian will never become like united states or west where they embrace meritocracy, capitalism and lower corruption. Looks like India is going back to Congress rule and back to the 2",i m concern that medium and these liberal be drag india back to the dark time of congress rule it sad to see indian will never become like united state or west where they embrace meritocracy capitalism and low corruption look like india be go back to congress rule and back to the 2,3
I've a thing to say that  when companies like jio and big baskets are gonna buy from farmers it is problen for mandi and middle men cause then corporate will eat thier market,i have a thing to say that when company like jio and big basket be gon na buy from farmer it be problen for mandi and middle men cause then corporate will eat thier market,3
"Huhuhh... My parents literally only watch Pro-BJP News, so I had a pretty Pro-BJP mind... Tho I always wondered, y there are such huge protests wen the media claims that there is nothing to worry about..",huhuhh my parent literally only watch pro bjp news so i have a pretty pro bjp mind tho i always wonder y there be such huge protest wen the medium claim that there be nothing to worry about,3
"I suggest instead of using that ultra complicated system they just use the EU sistem. You fix a price, and if farmers over produce they are payed by the EU and the food is sent to military, people in deep need, and even other countries. It's a great sistem that stabilises prices and helps everyone.",i suggest instead of use that ultra complicate system they just use the eu sistem you fix a price and if farmer over produce they be pay by the eu and the food be send to military people in deep need and even other country it be a great sistem that stabilise price and help everyone,3
Rahul is always right I support him and Congress,rahul be always right i support him and congress,3
Now also telling lies........good actor.....could have cried also.....and elections in many states are coming. So the fools in our country will give once again their votes to BJP.,now also tell lie good actor could have cry also and election in many state be come so the fool in our country will give once again their vote to bjp,3
Can you throw some light on why Punjab farmers and Tikait sab are protesting? Actual loser is the salaried middle class and not farmers.,can you throw some light on why punjab farmer and tikait sab be protest actual loser be the salaried middle class and not farmer,3
Now Adani (who also funded BJP'S campaigns) is going to leverage these new laws to destroy the lives of farmers. ,now adani who also fund bjp s campaign be go to leverage these new law to destroy the life of farmer,3
When God is with you nothing can stop you and God is always with truth  Congratulations to farmers,when god be with you nothing can stop you and god be always with truth congratulation to farmer,3
Can we forget the tragic cultivation of 'Vanila'. Before spreading the cultivation they gave high amount and once the Vanilla spread all over they simply reduced the price. Same way happened for Cocoa. Vanilla and Cocoa are very much important for Ice cream and Chocolate. The matter of Rubber also.T,can we forget the tragic cultivation of vanila before spread the cultivation they give high amount and once the vanilla spread all over they simply reduce the price same way happen for cocoa vanilla and cocoa be very much important for ice cream and chocolate the matter of rubber also t,3
This show that India loose in 4 th generation war against Pakistan,this show that india loose in 4 th generation war against pakistan,3
Vegetables traders have bungalows at a prestige ares . But farmers are dieing. Traders decide the price.  Vese ye traders bhi ek businessman hi to hai . They just want a profit . At a high person . But farmers don't get the right value .,vegetable trader have bungalows at a prestige ares but farmer be die trader decide the price vese ye trader bhi ek businessman hi to hai they just want a profit at a high person but farmer do not get the right value,3
Farmersvictory ,farmersvictory,3
All over the world we eat food grown by our beloved farmers.... Jai Hind .. Jai Kissan..,all over the world we eat food grow by our beloved farmer jai hind jai kissan,3
"These are not farmers, they are hooligans who does not have anything to do with farm laws. You have not given correct information. These are so called farmers are from only two states Punjab & Hariyana which account only 10- 15  of total farmers. The real farmers are working in the fields not hatchi",these be not farmer they be hooligan who do not have anything to do with farm law you have not give correct information these be so called farmer be from only two state punjab hariyana which account only 10 15 of total farmer the real farmer be work in the field not hatchi,3
2.There will lose the small and micro scales farmers in India.,2 there will lose the small and micro scale farmer in india,3
2020 kisaan andolan  made a historic victory. Must be included in national syllabus of school history books.,2020 kisaan andolan make a historic victory must be include in national syllabus of school history book,3
It is not reforms for farmers. It is death worent for farmers because there is no msp for crops .,it be not reform for farmer it be death worent for farmer because there be no msp for crop,3
Everyone should know about the real meaning of these bills before commenting on farmers and I guess media is not doing their homework properly and have forgotten to give news being neutral. Khud hi judge ban k faisla sunate hain. bill to media k liye lana chahiye as they are biased without knowing a,everyone should know about the real meaning of these bill before comment on farmer and i guess medium be not do their homework properly and have forget to give news be neutral khud hi judge ban k faisla sunate hain bill to medium k liye lana chahiye a they be bias without know a,3
"If the farmers need to have this system, then the government should withdraw bailouts through loan write offs.",if the farmer need to have this system then the government should withdraw bailouts through loan write offs,3
Thank you for covering this! The Indian Government is doing it's absolute best to suppress the farmer's protest and literally anyone who criticises the absolutely unjust government policies.,thank you for cover this the indian government be do it be absolute best to suppress the farmer be protest and literally anyone who criticise the absolutely unjust government policy,3
"2.Regarding loss of revenue to States in this no GST on Agriculture produce.APMC continues so if farmer wants to sell through Mandis and pay APMC charge  and Adhori/ Commission ,then so be it.Farmer is not your slave that you will compel him  to sell through APMC a  Monopoly only.",2 regard loss of revenue to state in this no gst on agriculture produce apmc continue so if farmer want to sell through mandis and pay apmc charge and adhori commission then so be it farmer be not your slave that you will compel him to sell through apmc a monopoly only,3
But we all know it's just becoz to bahalo and bewakoof banauoing of common people to win elections. The big goal 2024..the most flexible party in the history. BJP..it is white that they will do whatsoever to win!..but really in present times..it's something revolutionary of farmers of Punjab Haryana,but we all know it be just becoz to bahalo and bewakoof banauoing of common people to win election the big goal 2024 the most flexible party in the history bjp it be white that they will do whatsoever to win but really in present time it be something revolutionary of farmer of punjab haryana,3
"2) The 3rd part of the law on storage is critical to understand, as of today anybody except government storing over a threshold even for legitimate reasons can be directly put in jail and required to put heavy fines. This needs to go for obvious reason as it creates deep supply chain inefficiencies,",2 the 3rd part of the law on storage be critical to understand a of today anybody except government store over a threshold even for legitimate reason can be directly put in jail and require to put heavy fine this need to go for obvious reason a it create deep supply chain inefficiency,3
No use bro . Bjp came up with bill so congress and others will oppose . If congress and others came up with same bill Bjp will oppose . Incredible india ,no use bro bjp come up with bill so congress and others will oppose if congress and others come up with same bill bjp will oppose incredible india,3
"If previous laws were good, why every year 1000s of farmers are  committing suicides in India?",if previous law be good why every year 1000 of farmer be commit suicide in india,3
Excellent Mr Amit. You have  explained  the crux of farm  bills  in very  simple  & lucid  language.,excellent mr amit you have explain the crux of farm bill in very simple lucid language,3
Notice how only the people from India that are well off are complaining about the poor farmers protesting for their livelihood.,notice how only the people from india that be well off be complain about the poor farmer protest for their livelihood,3
Farmers r dying. Modi is danger for the region,farmer r die modi be danger for the region,3
"Unbiased, simple explaination, real issues, satisfying answer to the issue  Need to binge watch this channel and someone please make this man an official mediator between Farmers and Govt ",unbiased simple explaination real issue satisfy answer to the issue need to binge watch this channel and someone please make this man an official mediator between farmer and govt,3
Yesterday I went to Singu borader for support Farmers!,yesterday i go to singu borader for support farmer,3
SEE ANY BILL HAVE  PLUS AND MINUS  BUT IN THIS THREE BILLS  THE GOVERNMENT MUST CORRECT ONLY  THE  FIRST BILL WHERE THE CHANCE OF CORPORATE COMPANIES  MAY CONTROL THE FARMERS  FROM  WHO THEY  BUY FOR THAT CORPORATE  RIGHTS MUST BE DEFINED WHEN THEY BUY AND .UST NOT HURT ANY FARMERS  IN PRICE  FIXING,see any bill have plus and minus but in this three bill the government must correct only the first bill where the chance of corporate company may control the farmer from who they buy for that corporate right must be define when they buy and ust not hurt any farmer in price fixing,3
