Username,Comment,Likes,Video ID
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!   Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!    Godi Media !!!   Godi Media !!!,0,DE4MgKQtuyY
Havoc,Keep it up farmers we are with you.,0,DE4MgKQtuyY
Havoc,"Government at fault, Just repeal the laws so they can go home and rest. 100% government at fault.  Godi Media trying hard to defame farmers hahaha.",0,DE4MgKQtuyY
Havoc,"Government at fault, Just repeal the laws so they can go home and rest. 100% government at fault.  Godi Media trying hard to defame farmers hahaha.",0,DE4MgKQtuyY
Havoc,"Government at fault, Just repeal the laws so they can go home and rest. 100% government at fault.  Godi Media trying hard to defame farmers hahaha.",0,DE4MgKQtuyY
Havoc,"Government at fault, Just repeal the laws so they can go home and rest. 100% government at fault.  Godi Media trying hard to defame farmers hahaha.",0,DE4MgKQtuyY
Havoc,"Government at fault, Just repeal the laws so they can go home and rest. 100% government at fault.  Godi Media trying hard to defame farmers hahaha.",0,DE4MgKQtuyY
Havoc,"Government at fault, Just repeal the laws so they can go home and rest. 100% government at fault.  Godi Media trying hard to defame farmers hahaha.",0,DE4MgKQtuyY
Havoc,"Government at fault, Just repeal the laws so they can go home and rest. 100% government at fault.  Godi Media trying hard to defame farmers hahaha.",0,DE4MgKQtuyY
Havoc,"Government at fault, Just repeal the laws so they can go home and rest. 100% government at fault.  Godi Media trying hard to defame farmers hahaha.",0,DE4MgKQtuyY
Havoc,Godi Media hahahah.,0,DE4MgKQtuyY
Aniruddha SHARMA,Godi media,0,DE4MgKQtuyY
Vishwaraj Nejar,One of the key cause for increase in the Covid case. Hope these useless guys get some enlightenment soon,3,DE4MgKQtuyY
vedant Auti,Godi media who rests in modis pocket.,0,DE4MgKQtuyY
akkisani Harish,"If there is no  MSP  more than 10crores people die, due to covid only few die . Fight till your die , dont give up farmers",2,DE4MgKQtuyY
True indian,Let these mandi walas gain wealth for 7 generation by sucking real farmers blood buying onion 8₹ and sell for 100+₹. Let farmer live peacefully without these mandi middle man interruption.which farmer will protest for 7 months without farming,1,DE4MgKQtuyY
STUART JONHSON,More will die from Modi's treachery,1,DE4MgKQtuyY
Jaggu jaan,Jai jawaan jai kisaan,3,DE4MgKQtuyY
Harpal Singh,They are fighting for their rights,7,DE4MgKQtuyY
gurpreet singh singh,Godi media,4,DE4MgKQtuyY
sss,Rapes deaths what more do these so called farmers want,0,DE4MgKQtuyY
Mahesh,This is not going to end well,1,DE4MgKQtuyY
Jagdeepsingh Sidhu,Godi media where was you when Bengal elections held,3,DE4MgKQtuyY
AK Pattanayak,"it is really Horrible to see the attitude of the Farmers at this point of time , putting hundreds life in danger, what are they going to get out of this ??     Kindly Understand Please adhere to Covid appropriate behaviour. Your life is Precious for every Indian.",2,DE4MgKQtuyY
Ambika Kar,"People are not getting oxygen and medicines.  Till covid issue is not under controlled all protests , election and exams should be stopped",2,DE4MgKQtuyY
Meenakshi Singh,When rally can happen then why not this,1,DE4MgKQtuyY
raj karayadan,"They are trying to take advantage of the Covid situation. Farm laws along with direct benefit transfer has made this is a do or die battle for middle men and these protests should fail. Government should not budge. Many of the below ""farmer supporter"" just want to make the government to backtrack so they can use this politically.",0,DE4MgKQtuyY
Niuto Chophi,This isn't the time to protest please stop,3,DE4MgKQtuyY
Cuon Ly,"No masks 😷 no social distancing ?
and cry for oxygen and vaccines 
I’m so sorry 
Indian people need to eat bacon 🥓 cheese 🧀 burger 🍔 
Use spoons 🥄 and chopsticks 🥢",0,DE4MgKQtuyY
Student FL,What do you expect from these dumb blackmailers.,0,DE4MgKQtuyY
Devang Javeri,"Place these idiots and goons in jail
Stop their blackmailing of indians and delhites 
Ask this joker kejriwal and amarinder Singh to stop instigating them",0,DE4MgKQtuyY
Manmohan Malik,"""Pakistan Today"" is thrilled beyond words at this lawlessness. Shame on your channel.",3,DE4MgKQtuyY
Beast,You stop your channel and stay home because its COVID,1,DE4MgKQtuyY
Dilpreet Singh,le peaceful protect 💩💩,1,DE4MgKQtuyY
Mohinder Singh,godi modi days are over. Jai Jawan Jai Kisan...,2,DE4MgKQtuyY
Rick Cingh,Without canceling these laws nothing would help bjp government this time .if they care about citizens they should do it,2,DE4MgKQtuyY
peter albert,"Cancel the law, stop kicking on farmers stomach.they will go back",2,DE4MgKQtuyY
peter albert,"Farmers are suiciding all over India, government is hiding it's data. They will anyways die due to farm bills,so better fight n die instead of giving up and die.jai jawan jai kisan 🌾🌾🌾🌾",0,DE4MgKQtuyY
pam4840,Looks like these Sikhs just wants to be very Sick,8,DE4MgKQtuyY
vp sankar,Humble request to all farmers to stop such protests..😑😑😑,2,DE4MgKQtuyY
Mina G,"There are everyday deaths in India and covid is not at the top, do ur research b4 making pathetic comments. Stop following mainstream media, fools",0,DE4MgKQtuyY
Mina G,"They have been protesting since Nov 2020! No covid death amongst them so far, media can't put fear in them they way u are all fooled! Lol carry on farmers 🚜",0,DE4MgKQtuyY
shonuff05,"Repeal the laws and they will go
Home. Quite simple",23,DE4MgKQtuyY
pam4840,No wonder there is Sikh jokes..,0,DE4MgKQtuyY
Common Man,Aa jao delhi par yahan na oxygen hai na beds. Bimar ho gaye to koi nahi puchega. Isme sarkar ko hi fayda hai.,2,DE4MgKQtuyY
Bhailstan Paul,"Gov can just cancel the law and stop this March... That is the good way of ending this strike..why Modi government is not doing that ????? 
Farmers are protesting for over a five months... Why Modi and his government is not knowing that ?",28,DE4MgKQtuyY
dolly s,"Why did you not see the 'grim' situation in the election rallies of your masters??
Virus is only seen in the Farmers rightful protest? Only when i go to open my business? Only in my child's classroom? Only when I'm driving in my car??
Kissan Unity cannot be broken.",5,DE4MgKQtuyY
Mohammed Fairooz,U can just cancel the law and stop all the protesting farmers at their tracks,3,DE4MgKQtuyY
Manu Sharma,Why Punjab Government is not taking action against these protestors?????,0,DE4MgKQtuyY
Manu Sharma,SUSPEND this protest !! Corona is DANGEROUS !! Lawlessness is unfotunate !!,1,DE4MgKQtuyY
Nithin Raj Shetty,Kill everyone raskals...they are not farmers. No took money and they are very rich people,0,DE4MgKQtuyY
Khup Sanjay,They have been pushed to the limit... What a pity,0,DE4MgKQtuyY
Donna Storch,"2 month old Baby abandoned by family who died from Covid19, WHAT!!!!!",3,DE4MgKQtuyY
cookie k,"I bet this is a video from two months ago, godi media using for propaganda to divert attention from BJP failures .",2,DE4MgKQtuyY
spent 1,its hard to feel sorry for these people ...they are doing all this damage to themselves...no masks....rallys ...thier choice ..and they keep doing it...,5,DE4MgKQtuyY
Esther Franklyn,Situation coming grimmer and grimmer everyday,4,DE4MgKQtuyY
Ar .K,"You can't make your voice heard when you can't breathe...this is really not the time..the concerned authorities are having their hands full right now.

N please kisan union...put on the masks..Covid spares no one..be it farmers, bureaucrats or politicians",4,DE4MgKQtuyY
Krishna Tirunagari,Now these people will get the virus and they will be the super spreader.,0,DE4MgKQtuyY
Nick Molon Labe,send in the army to disperse the mass gatherings. Take action India to stop the spread. please,7,DE4MgKQtuyY
eagleye,Looks Corona has no impact on farmers .... farmers will break corona chain ... 80 % of active cases are in metros and cities,5,DE4MgKQtuyY
DK DK,"farmer protest only symbolic, fizzle out",2,DE4MgKQtuyY
m.kumar Pillai,Covid will take care no issues,6,DE4MgKQtuyY
Donna Storch,"Whatever they are protesting against, is going to be in vain, your voice cannot be heard when you can't breathe and your fighting for your life due to COVID-19!!
Pffft!!",21,DE4MgKQtuyY
Bhasha Shrivastava,"...salute to Modi govt with dealing with covid crisis along side the bengal ,maharashtra, delhi and farmer crisis..Jai shri ram..farmer protest Shaheen bagh bengal voilence all are financed by anti nationals..Modiji should not give up...",2,DE4MgKQtuyY
Ym Wiseman,They are never tiring.,2,DE4MgKQtuyY
Keith Coutinho,Jab PM bengal me rally kar raha tha tab tum kya so rahe the kya,2,DE4MgKQtuyY
Neo Flying,Delhi vale ki halat patli.. Sale Apne marenge hame bhi marenge,10,DE4MgKQtuyY
neetu11p,This seems to be a conspiracy by some enemy nations to bring India down! These people are brainwashed. Remember who is mocking our funeral pyres.  Stop this madness before their agenda succeeds.,0,DE4MgKQtuyY
Ambar Khan,Many many will die..Pls Government..Give these poor farmers what they want..Focus on the fight at hand...Most of these sikh farmers have families  in army and many are helping at forefront during covid times..They are true Indians and don't deserve to die due to covid..Pls help them out..,7,DE4MgKQtuyY
Ritu Kartha,Why are they doing this? cant Barkha Dutt and Kejriwal tell them please or they listen to Rihana only,4,DE4MgKQtuyY
Daisy Dupre,Praying for all the farmers. 🙏♥️,9,DE4MgKQtuyY
Wis Wanniang,God will punish Modi Modi Shah hard hearts government which never hear the plea of the farmers.,4,DE4MgKQtuyY
Karthi keyan,Where is supreme court?,1,DE4MgKQtuyY
Maruf Ahmed,"We are praying for our indian brothers and sisters from Bangladesh, be strong and be safe, we also supports indian farmers",7,DE4MgKQtuyY
Ganesh Ganesh,Fake formers,4,DE4MgKQtuyY
Paramjit Banerjee,"Yes. Very nice. This is the best time. Let them gather in large numbers. These fake farmers who are actually Arthian and Bicholiyas, let them get accumulated in large numbers in and around haryana, Delh. And let they Corona Virus take care of these hooligans and finish the job 😊",7,DE4MgKQtuyY
kiran jose,Is this the time to pass a bill so critical of farmers life...ask that question first,0,DE4MgKQtuyY
yash sunny,Jab desh ke PM Modi ne corona ka nahi socha toh farmers Kyun sochte,11,DE4MgKQtuyY
True indian,"No support ti middle wala mandi agents. Lets farmers live peacefully, real farmers wont do protest for 7 months without farming",0,UjIDN5JX-sY
proud to be Indian,Modi is worst pm,0,UjIDN5JX-sY
sahib gaming yt 120,I stand for farmer no farmer no food,0,UjIDN5JX-sY
God's own Country cook stephen john,Good good good ledar good good good man Rahul Gandhi family members protect all government all people help,0,UjIDN5JX-sY
ROSTER GAMING YT,Bbc ta mangda azade suna hon ga👍,0,UjIDN5JX-sY
Soni Sur,BBC news is true that fine,0,UjIDN5JX-sY
Soni Sur,BBC new,0,UjIDN5JX-sY
vivek kumar,"Bbc biased media blind,,2what happening minority in pak ,,bbc not raise issue ,,,minority worse condition in pak",0,UjIDN5JX-sY
Singh Randhir,I am sport of farmares BBC news thnx,0,UjIDN5JX-sY
Rajesh Swamydhas,Farmers voice is matter in this 2021 elections.....,0,UjIDN5JX-sY
zia malik,Khalistan Zinda bad Azadi abi nahi tu kabi nahi. Sikh lions Zinda bad,0,UjIDN5JX-sY
abnattitude,"never allow a foreign company to set foot in India.. it was done once in the past, took 200 years to remove them",0,UjIDN5JX-sY
Pushpa Vasudevan,"I stabs with our great Farners.hats offbdearxfarner folk

Jai hibd",0,UjIDN5JX-sY
Beant Singh Jand walia,Thanks BBC news,0,UjIDN5JX-sY
motivational store,Farmer have goo d knowledge about everything,0,UjIDN5JX-sY
motivational store,Iyou and me eat food .so we can know about it,0,UjIDN5JX-sY
Govind Das,B j p apni aukad dikha rhi hai,0,UjIDN5JX-sY
